achat_id,client_id,produit,categorie,quantite,prix_unitaire,montant_total,date_achat,statut,mode_paiement
4449,28,Webcam HD,Accessoires,3,88.35,265.05,2024-12-09,en cours,virement
4450,1136,Câble USB-C,Accessoires,1,18.16,18.16,2024-02-05,livré,carte
4451,36,Coque Protection,Accessoires,1,27.94,27.94,2025-09-22,livré,carte
4452,1456,Câble USB-C,Accessoires,2,19.13,38.26,2025-01-22,livré,carte
4453,14,Souris Gaming,Accessoires,1,74.04,74.04,2025-03-24,livré,paypal
4454,599,Support Laptop,Accessoires,2,48.29,96.58,2024-08-18,livré,virement
4455,92,Câble USB-C,Accessoires,1,20.77,20.77,2025-05-17,livré,carte
4456,106,Écouteurs Sans Fil,Électronique,1,182.94,182.94,2024-02-11,livré,carte
4457,93,Enceinte Bluetooth,Audio,1,79.51,79.51,2025-09-10,livré,carte
4458,221,Routeur WiFi 6,Réseau,1,162.8,162.8,2024-03-11,en cours,carte
4459,303,Écran 27 pouces,Électronique,1,420.46,420.46,2025-02-22,livré,paypal
4460,897,Coque Protection,Accessoires,1,27.91,27.91,2024-11-06,livré,virement
4461,1344,Laptop Pro,Électronique,1,1246.96,1246.96,2024-07-28,livré,virement
4462,509,Laptop Pro,Électronique,4,1266.44,5065.76,2025-02-14,livré,carte
4463,105,Montre Connectée,Électronique,4,329.85,1319.4,2024-05-16,livré,paypal
4464,128,Écran 27 pouces,Électronique,2,408.45,816.9,2024-04-16,annulé,carte
4465,444,Webcam HD,Accessoires,1,89.78,89.78,2025-12-12,livré,virement
4466,127,Disque SSD 1To,Stockage,1,108.03,108.03,2025-10-26,livré,virement
4467,63,Coque Protection,Accessoires,1,31.31,31.31,2025-02-04,livré,paypal
4468,1153,Laptop Pro,Électronique,1,1348.26,1348.26,2025-07-12,livré,carte
4469,768,Câble USB-C,Accessoires,1,19.59,19.59,2024-07-08,livré,virement
4470,119,Laptop Pro,Électronique,3,1187.45,3562.35,2026-01-07,livré,carte
4471,15,Souris Gaming,Accessoires,1,75.33,75.33,2025-12-30,livré,virement
4472,112,Casque Audio Pro,Audio,1,279.81,279.81,2024-10-19,livré,paypal
4473,19,Routeur WiFi 6,Réseau,1,155.57,155.57,2025-12-01,annulé,carte
4474,1301,Tablette Air,Électronique,2,558.9,1117.8,2025-02-17,livré,virement
4475,1,Câble USB-C,Accessoires,1,19.91,19.91,2024-03-05,livré,carte
4476,87,Smartphone X,Électronique,3,832.66,2497.98,2024-02-07,livré,virement
4477,119,Hub USB,Accessoires,2,56.17,112.34,2025-02-17,livré,carte
4478,144,Câble USB-C,Accessoires,1,20.16,20.16,2024-11-21,livré,carte
4479,298,Smartphone X,Électronique,1,837.12,837.12,2024-09-10,annulé,virement
4480,53,Tablette Air,Électronique,5,560.08,2800.4,2025-05-21,en cours,virement
4481,75,Disque SSD 1To,Stockage,1,108.21,108.21,2025-09-16,en cours,virement
4482,555,Écran 27 pouces,Électronique,1,427.56,427.56,2024-05-30,livré,carte
4483,544,Hub USB,Accessoires,1,61.52,61.52,2024-06-06,livré,carte
4484,446,Hub USB,Accessoires,1,62.33,62.33,2025-03-06,livré,paypal
4485,1099,Disque SSD 1To,Stockage,1,99.07,99.07,2024-08-25,annulé,virement
4486,82,Écran 27 pouces,Électronique,1,422.02,422.02,2024-11-09,livré,paypal
4487,132,Imprimante Laser,Électronique,1,272.66,272.66,2025-07-31,livré,virement
4488,817,Imprimante Laser,Électronique,1,254.93,254.93,2025-05-22,en cours,carte
4489,1408,Tablette Air,Électronique,2,630.7,1261.4,2025-12-02,livré,carte
4490,3,Câble USB-C,Accessoires,1,19.96,19.96,2025-01-27,annulé,virement
4491,69,Câble USB-C,Accessoires,1,20.86,20.86,2025-01-19,en cours,virement
4492,52,Tablette Air,Électronique,1,655.63,655.63,2025-09-08,livré,paypal
4493,967,Enceinte Bluetooth,Audio,2,82.17,164.34,2024-08-04,livré,paypal
4494,391,Écouteurs Sans Fil,Électronique,3,210.43,631.29,2024-05-19,livré,carte
4495,740,Webcam HD,Accessoires,5,93.09,465.45,2025-05-24,livré,carte
4496,37,Tablette Air,Électronique,1,550.26,550.26,2025-03-04,en cours,virement
4497,1140,Laptop Pro,Électronique,1,1170.71,1170.71,2025-01-22,annulé,carte
4498,1418,Imprimante Laser,Électronique,2,259.25,518.5,2024-12-23,livré,carte
4499,81,Écran 27 pouces,Électronique,1,368.27,368.27,2025-07-22,livré,paypal
4500,120,Disque SSD 2To,Stockage,1,187.13,187.13,2025-03-17,en cours,virement
4501,907,Casque Audio Pro,Audio,1,311.95,311.95,2026-01-19,annulé,carte
4502,1372,Smartphone X,Électronique,1,822.12,822.12,2025-11-29,livré,virement
4503,105,Écran 27 pouces,Électronique,1,368.48,368.48,2025-01-02,en cours,carte
4504,46,Laptop Pro,Électronique,1,1208.63,1208.63,2025-04-28,annulé,carte
4505,335,Webcam HD,Accessoires,2,92.11,184.22,2024-08-02,livré,carte
4506,45,Casque Audio Pro,Audio,3,298.23,894.69,2025-03-25,en cours,virement
4507,1328,Hub USB,Accessoires,1,61.84,61.84,2024-07-05,livré,carte
4508,865,Câble USB-C,Accessoires,1,20.98,20.98,2024-04-15,livré,carte
4509,43,Chargeur Rapide,Accessoires,1,41.29,41.29,2025-11-11,annulé,virement
4510,529,Clavier Mécanique,Accessoires,1,119.16,119.16,2024-03-24,livré,carte
4511,1473,Souris Gaming,Accessoires,1,72.62,72.62,2025-03-19,annulé,carte
4512,49,Webcam HD,Accessoires,1,95.05,95.05,2024-04-11,en cours,carte
4513,868,Coque Protection,Accessoires,2,31.62,63.24,2024-11-27,annulé,virement
4514,1093,Écouteurs Sans Fil,Électronique,2,216.01,432.02,2025-01-15,livré,virement
4515,1017,Tablette Air,Électronique,2,594.93,1189.86,2025-02-26,en cours,carte
4516,1067,Disque SSD 2To,Stockage,1,185.85,185.85,2024-07-19,en cours,carte
4517,9,Imprimante Laser,Électronique,1,272.79,272.79,2025-01-10,livré,virement
4518,581,Smartphone X,Électronique,1,889.95,889.95,2025-05-26,livré,carte
4519,148,Routeur WiFi 6,Réseau,1,140.47,140.47,2025-09-01,livré,carte
4520,904,Enceinte Bluetooth,Audio,1,86.41,86.41,2025-02-27,livré,carte
4521,1062,Chargeur Rapide,Accessoires,2,42.88,85.76,2024-07-01,en cours,carte
4522,869,Imprimante Laser,Électronique,1,258.41,258.41,2025-07-01,annulé,carte
4523,340,Tablette Air,Électronique,1,639.2,639.2,2024-10-04,livré,carte
4524,430,Smartphone X,Électronique,2,891.7,1783.4,2025-08-11,annulé,carte
4525,1420,Routeur WiFi 6,Réseau,1,157.77,157.77,2024-12-21,livré,carte
4526,858,Disque SSD 1To,Stockage,1,112.55,112.55,2025-08-25,livré,carte
4527,85,Disque SSD 2To,Stockage,1,177.22,177.22,2025-08-30,en cours,virement
4528,992,Routeur WiFi 6,Réseau,3,156.54,469.62,2025-05-23,livré,carte
4529,578,Écran 27 pouces,Électronique,4,380.42,1521.68,2024-11-06,annulé,virement
4530,79,Coque Protection,Accessoires,1,28.04,28.04,2024-08-21,livré,paypal
4531,987,Routeur WiFi 6,Réseau,3,155.46,466.38,2024-02-22,livré,carte
4532,21,Hub USB,Accessoires,1,58.02,58.02,2025-04-06,livré,carte
4533,296,Casque Audio Pro,Audio,2,280.85,561.7,2024-11-23,livré,paypal
4534,1032,Imprimante Laser,Électronique,1,247.74,247.74,2025-05-01,en cours,virement
4535,964,Câble USB-C,Accessoires,1,19.31,19.31,2025-09-21,livré,paypal
4536,142,Webcam HD,Accessoires,1,83.07,83.07,2024-10-21,en cours,carte
4537,1191,Souris Gaming,Accessoires,1,86.24,86.24,2025-02-22,livré,carte
4538,891,Clavier Mécanique,Accessoires,1,125.64,125.64,2025-06-29,livré,virement
4539,97,Webcam HD,Accessoires,1,81.48,81.48,2025-12-03,livré,carte
4540,1082,Disque SSD 2To,Stockage,2,189.17,378.34,2024-11-28,livré,paypal
4541,1371,Chargeur Rapide,Accessoires,1,43.36,43.36,2024-08-01,livré,carte
4542,824,Montre Connectée,Électronique,2,364.08,728.16,2025-01-28,livré,carte
4543,954,Laptop Pro,Électronique,1,1257.17,1257.17,2024-05-09,livré,virement
4544,81,Webcam HD,Accessoires,1,81.62,81.62,2024-12-09,annulé,carte
4545,614,Webcam HD,Accessoires,1,84.83,84.83,2024-05-10,livré,carte
4546,1333,Écran 27 pouces,Électronique,1,393.1,393.1,2024-09-23,annulé,carte
4547,117,Chargeur Rapide,Accessoires,1,42.88,42.88,2024-10-28,livré,carte
4548,430,Routeur WiFi 6,Réseau,1,149.74,149.74,2024-05-15,livré,virement
4549,1106,Smartphone X,Électronique,3,884.91,2654.73,2025-12-02,livré,carte
4550,1046,Câble USB-C,Accessoires,1,19.5,19.5,2025-03-18,livré,paypal
4551,608,Tablette Air,Électronique,1,543.44,543.44,2024-07-15,annulé,virement
4552,361,Câble USB-C,Accessoires,1,21.74,21.74,2025-04-24,annulé,virement
4553,781,Support Laptop,Accessoires,1,54.1,54.1,2024-08-08,livré,virement
4554,135,Disque SSD 2To,Stockage,1,190.05,190.05,2025-02-22,livré,virement
4555,920,Smartphone X,Électronique,1,817.99,817.99,2024-01-20,livré,carte
4556,344,Casque Audio Pro,Audio,1,322.01,322.01,2025-12-27,livré,carte
4557,344,Souris Gaming,Accessoires,2,86.68,173.36,2025-12-21,livré,paypal
4558,1072,Support Laptop,Accessoires,5,46.26,231.3,2025-08-11,livré,paypal
4559,279,Support Laptop,Accessoires,4,52.01,208.04,2024-08-01,livré,carte
4560,1084,Hub USB,Accessoires,2,65.77,131.54,2024-11-07,annulé,carte
4561,130,Écran 27 pouces,Électronique,1,378.11,378.11,2025-06-12,livré,paypal
4562,15,Support Laptop,Accessoires,1,50.36,50.36,2024-07-04,livré,carte
4563,711,Chargeur Rapide,Accessoires,1,38.73,38.73,2024-02-19,livré,carte
4564,34,Hub USB,Accessoires,1,62.56,62.56,2024-12-03,livré,carte
4565,55,Câble USB-C,Accessoires,1,20.81,20.81,2026-01-09,livré,carte
4566,33,Hub USB,Accessoires,1,61.62,61.62,2024-11-03,livré,carte
4567,918,Laptop Pro,Électronique,1,1212.43,1212.43,2024-05-09,livré,carte
4568,313,Câble USB-C,Accessoires,1,19.15,19.15,2026-01-10,livré,virement
4569,1435,Webcam HD,Accessoires,5,95.31,476.55,2025-02-08,livré,carte
4570,27,Support Laptop,Accessoires,1,50.57,50.57,2025-04-04,livré,carte
4571,863,Disque SSD 2To,Stockage,1,195.5,195.5,2024-03-09,livré,virement
4572,704,Coque Protection,Accessoires,1,28.77,28.77,2024-02-05,livré,virement
4573,542,Support Laptop,Accessoires,1,47.27,47.27,2025-09-19,livré,carte
4574,145,Clavier Mécanique,Accessoires,1,132.65,132.65,2024-03-25,livré,virement
4575,1413,Hub USB,Accessoires,1,61.9,61.9,2024-03-13,livré,carte
4576,68,Câble USB-C,Accessoires,1,20.36,20.36,2026-01-19,livré,carte
4577,66,Écran 27 pouces,Électronique,1,410.88,410.88,2024-04-11,en cours,carte
4578,22,Montre Connectée,Électronique,4,318.29,1273.16,2025-11-05,livré,virement
4579,1421,Écouteurs Sans Fil,Électronique,1,217.8,217.8,2026-01-15,livré,carte
4580,770,Montre Connectée,Électronique,1,332.33,332.33,2024-07-19,livré,virement
4581,657,Routeur WiFi 6,Réseau,2,137.26,274.52,2025-05-17,en cours,carte
4582,750,Souris Gaming,Accessoires,1,76.47,76.47,2026-01-10,livré,carte
4583,44,Montre Connectée,Électronique,1,346.48,346.48,2025-05-01,livré,virement
4584,146,Câble USB-C,Accessoires,3,19.45,58.35,2024-05-18,livré,virement
4585,1428,Enceinte Bluetooth,Audio,1,76.72,76.72,2025-09-10,livré,carte
4586,1253,Enceinte Bluetooth,Audio,1,77.88,77.88,2024-06-17,livré,carte
4587,492,Coque Protection,Accessoires,1,31.25,31.25,2024-11-12,livré,paypal
4588,132,Chargeur Rapide,Accessoires,3,43.65,130.95,2024-07-08,livré,carte
4589,1279,Chargeur Rapide,Accessoires,4,41.51,166.04,2025-01-01,livré,carte
4590,16,Hub USB,Accessoires,3,63.27,189.81,2024-11-12,annulé,virement
4591,20,Coque Protection,Accessoires,1,27.57,27.57,2024-01-20,livré,virement
4592,379,Tablette Air,Électronique,1,648.91,648.91,2024-06-04,livré,carte
4593,655,Montre Connectée,Électronique,1,329.31,329.31,2024-07-19,annulé,carte
4594,790,Casque Audio Pro,Audio,3,297.78,893.34,2025-11-21,livré,virement
4595,1121,Montre Connectée,Électronique,1,318.96,318.96,2024-09-10,annulé,carte
4596,496,Clavier Mécanique,Accessoires,2,119.37,238.74,2025-01-27,livré,carte
4597,586,Laptop Pro,Électronique,2,1214.94,2429.88,2024-11-07,livré,paypal
4598,6,Enceinte Bluetooth,Audio,1,74.81,74.81,2025-08-12,annulé,carte
4599,80,Chargeur Rapide,Accessoires,2,41.27,82.54,2025-06-14,livré,paypal
4600,1194,Enceinte Bluetooth,Audio,1,72.42,72.42,2025-11-15,livré,virement
4601,182,Montre Connectée,Électronique,2,360.87,721.74,2024-10-09,livré,carte
4602,17,Tablette Air,Électronique,1,611.31,611.31,2025-12-18,livré,carte
4603,1495,Webcam HD,Accessoires,1,90.03,90.03,2025-07-21,livré,paypal
4604,55,Casque Audio Pro,Audio,2,307.39,614.78,2025-01-16,annulé,carte
4605,876,Routeur WiFi 6,Réseau,1,140.56,140.56,2024-07-29,livré,carte
4606,238,Écouteurs Sans Fil,Électronique,1,210.92,210.92,2025-04-14,en cours,carte
4607,1450,Souris Gaming,Accessoires,1,87.89,87.89,2024-11-28,livré,carte
4608,79,Routeur WiFi 6,Réseau,1,153.53,153.53,2025-05-09,en cours,carte
4609,1321,Imprimante Laser,Électronique,2,253.91,507.82,2025-10-19,annulé,paypal
4610,739,Clavier Mécanique,Accessoires,1,138.43,138.43,2025-06-12,livré,virement
4611,74,Imprimante Laser,Électronique,1,258.52,258.52,2024-08-07,livré,carte
4612,1151,Souris Gaming,Accessoires,1,87.33,87.33,2025-08-17,livré,paypal
4613,1283,Coque Protection,Accessoires,1,32.94,32.94,2024-11-19,annulé,carte
4614,175,Laptop Pro,Électronique,3,1226.58,3679.74,2025-09-28,en cours,virement
4615,30,Imprimante Laser,Électronique,2,248.95,497.9,2024-12-28,livré,carte
4616,62,Écouteurs Sans Fil,Électronique,1,188.23,188.23,2025-07-14,livré,carte
4617,510,Disque SSD 1To,Stockage,4,104.79,419.16,2025-11-05,livré,paypal
4618,127,Tablette Air,Électronique,1,602.3,602.3,2025-11-30,livré,carte
4619,127,Hub USB,Accessoires,1,62.43,62.43,2024-03-07,livré,paypal
4620,20,Coque Protection,Accessoires,2,28.24,56.48,2025-01-31,livré,carte
4621,1357,Écran 27 pouces,Électronique,4,400.3,1601.2,2025-06-14,livré,carte
4622,1376,Smartphone X,Électronique,1,969.98,969.98,2025-03-29,livré,carte
4623,1175,Casque Audio Pro,Audio,1,316.28,316.28,2025-03-14,livré,paypal
4624,946,Laptop Pro,Électronique,1,1324.38,1324.38,2025-02-22,livré,paypal
4625,813,Coque Protection,Accessoires,1,28.46,28.46,2024-02-19,annulé,carte
4626,508,Souris Gaming,Accessoires,1,72.94,72.94,2025-02-18,livré,carte
4627,652,Imprimante Laser,Électronique,2,264.06,528.12,2025-11-13,en cours,paypal
4628,135,Disque SSD 1To,Stockage,1,111.3,111.3,2024-01-22,livré,carte
4629,77,Souris Gaming,Accessoires,2,84.77,169.54,2024-11-07,livré,carte
4630,1006,Disque SSD 2To,Stockage,1,197.43,197.43,2025-09-20,annulé,virement
4631,1277,Clavier Mécanique,Accessoires,1,125.7,125.7,2024-05-05,annulé,carte
4632,1010,Clavier Mécanique,Accessoires,1,139.11,139.11,2024-08-05,livré,virement
4633,290,Chargeur Rapide,Accessoires,1,38.69,38.69,2024-12-08,livré,carte
4634,231,Souris Gaming,Accessoires,1,73.82,73.82,2024-11-17,en cours,paypal
4635,440,Disque SSD 2To,Stockage,1,177.26,177.26,2025-09-30,livré,paypal
4636,1149,Souris Gaming,Accessoires,1,79.81,79.81,2024-04-05,livré,virement
4637,395,Montre Connectée,Électronique,4,352.22,1408.88,2024-07-03,livré,carte
4638,843,Disque SSD 1To,Stockage,1,110.41,110.41,2024-09-14,livré,paypal
4639,561,Imprimante Laser,Électronique,1,248.97,248.97,2024-06-03,annulé,carte
4640,60,Écran 27 pouces,Électronique,2,370.41,740.82,2024-11-03,livré,carte
4641,86,Chargeur Rapide,Accessoires,3,40.59,121.77,2024-10-21,livré,paypal
4642,67,Chargeur Rapide,Accessoires,1,36.03,36.03,2024-07-31,livré,carte
4643,552,Disque SSD 1To,Stockage,2,107.13,214.26,2024-11-23,livré,virement
4644,80,Souris Gaming,Accessoires,2,86.26,172.52,2025-05-18,livré,paypal
4645,243,Écouteurs Sans Fil,Électronique,1,216.69,216.69,2025-04-15,livré,paypal
4646,133,Casque Audio Pro,Audio,1,314.9,314.9,2025-11-18,livré,carte
4647,1453,Disque SSD 1To,Stockage,1,106.7,106.7,2025-06-13,livré,carte
4648,1026,Webcam HD,Accessoires,1,94.54,94.54,2025-03-20,livré,paypal
4649,547,Laptop Pro,Électronique,1,1398.08,1398.08,2025-06-12,annulé,carte
4650,645,Disque SSD 1To,Stockage,5,117.64,588.2,2025-02-24,livré,paypal
4651,59,Laptop Pro,Électronique,1,1171.8,1171.8,2024-09-03,livré,carte
4652,848,Montre Connectée,Électronique,1,369.27,369.27,2025-01-24,livré,virement
4653,1203,Écran 27 pouces,Électronique,3,414.95,1244.85,2025-03-09,annulé,carte
4654,1489,Hub USB,Accessoires,2,63.62,127.24,2025-06-06,livré,virement
4655,95,Smartphone X,Électronique,4,868.46,3473.84,2025-10-14,annulé,paypal
4656,150,Souris Gaming,Accessoires,1,84.48,84.48,2024-09-15,en cours,virement
4657,93,Smartphone X,Électronique,1,822.52,822.52,2025-03-25,livré,carte
4658,40,Webcam HD,Accessoires,1,90.49,90.49,2026-01-04,livré,virement
4659,122,Hub USB,Accessoires,1,62.28,62.28,2025-08-29,livré,paypal
4660,678,Enceinte Bluetooth,Audio,1,83.35,83.35,2024-02-25,livré,carte
4661,728,Disque SSD 1To,Stockage,1,115.46,115.46,2024-04-19,livré,virement
4662,284,Tablette Air,Électronique,5,630.18,3150.9,2024-04-27,livré,carte
4663,268,Écran 27 pouces,Électronique,1,400.03,400.03,2025-04-01,livré,carte
4664,1472,Tablette Air,Électronique,1,593.61,593.61,2024-05-31,livré,carte
4665,1357,Disque SSD 2To,Stockage,1,183.11,183.11,2025-09-28,livré,carte
4666,241,Support Laptop,Accessoires,2,50.5,101.0,2025-08-12,livré,paypal
4667,132,Casque Audio Pro,Audio,1,275.46,275.46,2026-01-16,annulé,carte
4668,114,Laptop Pro,Électronique,1,1421.14,1421.14,2024-07-18,livré,carte
4669,1276,Disque SSD 2To,Stockage,1,183.83,183.83,2025-11-28,livré,carte
4670,491,Smartphone X,Électronique,3,967.3,2901.9,2025-10-30,en cours,carte
4671,185,Disque SSD 2To,Stockage,1,197.8,197.8,2024-02-21,annulé,carte
4672,719,Montre Connectée,Électronique,2,377.08,754.16,2024-04-11,en cours,carte
4673,990,Clavier Mécanique,Accessoires,1,138.04,138.04,2024-12-31,annulé,carte
4674,1349,Écran 27 pouces,Électronique,1,404.37,404.37,2024-11-23,annulé,carte
4675,36,Support Laptop,Accessoires,3,48.77,146.31,2025-07-05,annulé,paypal
4676,968,Écouteurs Sans Fil,Électronique,2,193.66,387.32,2024-07-03,en cours,carte
4677,1493,Tablette Air,Électronique,2,643.83,1287.66,2025-03-30,livré,carte
4678,1069,Casque Audio Pro,Audio,1,325.93,325.93,2025-07-23,livré,paypal
4679,248,Écouteurs Sans Fil,Électronique,5,184.76,923.8,2025-02-28,livré,paypal
4680,98,Tablette Air,Électronique,4,659.91,2639.64,2024-11-03,en cours,carte
4681,148,Hub USB,Accessoires,1,57.63,57.63,2024-11-22,annulé,carte
4682,1003,Souris Gaming,Accessoires,4,85.0,340.0,2024-07-19,annulé,virement
4683,1335,Câble USB-C,Accessoires,4,18.73,74.92,2026-01-02,livré,paypal
4684,1146,Écran 27 pouces,Électronique,1,364.51,364.51,2025-05-07,en cours,virement
4685,1296,Montre Connectée,Électronique,1,327.07,327.07,2024-04-02,livré,carte
4686,143,Laptop Pro,Électronique,1,1212.48,1212.48,2025-03-18,livré,paypal
4687,1200,Smartphone X,Électronique,1,929.84,929.84,2024-09-15,livré,carte
4688,111,Chargeur Rapide,Accessoires,3,42.74,128.22,2025-04-02,en cours,carte
4689,1325,Chargeur Rapide,Accessoires,1,39.27,39.27,2024-10-23,livré,virement
4690,28,Laptop Pro,Électronique,2,1219.11,2438.22,2024-01-25,annulé,paypal
4691,6,Hub USB,Accessoires,1,56.94,56.94,2024-02-07,en cours,carte
4692,1049,Support Laptop,Accessoires,3,52.04,156.12,2025-05-13,livré,virement
4693,10,Écran 27 pouces,Électronique,2,423.55,847.1,2025-03-13,annulé,carte
4694,1055,Webcam HD,Accessoires,1,85.87,85.87,2025-08-31,livré,paypal
4695,624,Routeur WiFi 6,Réseau,1,147.27,147.27,2024-08-25,annulé,carte
4696,712,Smartphone X,Électronique,3,953.71,2861.13,2025-12-30,annulé,carte
4697,809,Câble USB-C,Accessoires,1,19.7,19.7,2024-07-20,livré,carte
4698,184,Casque Audio Pro,Audio,1,300.12,300.12,2024-02-23,livré,virement
4699,123,Enceinte Bluetooth,Audio,1,85.73,85.73,2025-11-22,livré,carte
4700,272,Montre Connectée,Électronique,1,345.61,345.61,2026-01-19,livré,paypal
4701,463,Smartphone X,Électronique,1,962.12,962.12,2025-06-01,livré,carte
4702,761,Hub USB,Accessoires,1,54.11,54.11,2024-08-07,annulé,carte
4703,946,Disque SSD 1To,Stockage,2,99.85,199.7,2025-11-10,livré,carte
4704,887,Imprimante Laser,Électronique,1,257.35,257.35,2025-10-10,livré,paypal
4705,981,Chargeur Rapide,Accessoires,1,38.73,38.73,2025-04-12,en cours,carte
4706,1297,Enceinte Bluetooth,Audio,1,72.39,72.39,2024-11-30,annulé,carte
4707,430,Coque Protection,Accessoires,2,31.59,63.18,2024-11-15,en cours,carte
4708,127,Support Laptop,Accessoires,1,54.92,54.92,2024-09-14,livré,carte
